"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","ProductDescription"
"S3","MEX","012","Mexico","USA","United States",1991,"Export",6,7438.932,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1991,"Import",5,291191.968,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1992,"Export",6,16527,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1992,"Import",5,359031.008,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1993,"Export",6,20384,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1993,"Import",5,367288,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1994,"Export",6,27926.037,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1994,"Import",5,413331,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1995,"Export",6,45871,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1995,"Import",5,288372,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1996,"Export",6,18039.748,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1996,"Import",5,353006.176,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1997,"Export",6,41676.068,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1997,"Import",5,426168.48,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1998,"Export",6,79092.472,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1998,"Import",5,425766.304,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1999,"Export",6,106678.264,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",1999,"Import",5,412760.448,"Meat nes,fresh/chld/froz"
